searchDate,flightDate,daysInAdvance,numberOfConnections,travelDistanceMinutes,baseFare
9/15/2022,9/23/2022,8,0,172,310.7
9/15/2022,9/23/2022,8,0,163,464.19
9/15/2022,9/24/2022,9,0,169,147.91
9/15/2022,9/24/2022,9,0,162,186.98
9/15/2022,9/24/2022,9,0,163,186.98
9/15/2022,9/24/2022,9,1,526,179.54
9/15/2022,9/24/2022,9,1,635,179.54
9/15/2022,9/24/2022,9,1,715,179.54
9/15/2022,9/24/2022,9,1,305,186.98
9/15/2022,9/24/2022,9,1,310,186.98
9/15/2022,9/24/2022,9,1,317,186.98
9/15/2022,9/24/2022,9,1,325,186.98
9/15/2022,9/24/2022,9,1,390,186.98
9/15/2022,9/24/2022,9,1,415,186.98
9/15/2022,9/24/2022,9,1,420,186.98
9/15/2022,9/24/2022,9,1,447,186.98
9/15/2022,9/24/2022,9,1,243,186.98
9/15/2022,9/24/2022,9,1,296,186.98
9/15/2022,9/24/2022,9,1,313,186.98
9/15/2022,9/24/2022,9,1,353,186.98
9/15/2022,9/24/2022,9,1,389,186.98
9/15/2022,9/24/2022,9,1,395,186.98
9/15/2022,9/24/2022,9,1,420,186.98
9/15/2022,9/24/2022,9,1,470,186.98
9/15/2022,9/24/2022,9,0,163,236.28
9/15/2022,9/24/2022,9,0,172,236.28
9/15/2022,9/24/2022,9,2,408,403.72
9/15/2022,9/24/2022,9,2,460,403.72
9/15/2022,9/25/2022,10,0,169,185.12
9/15/2022,9/25/2022,10,0,172,185.12
9/15/2022,9/25/2022,10,0,162,186.98
9/15/2022,9/25/2022,10,0,163,186.98
9/15/2022,9/25/2022,10,1,305,186.98
9/15/2022,9/25/2022,10,1,310,186.98
9/15/2022,9/25/2022,10,1,415,186.98
9/15/2022,9/25/2022,10,1,315,186.98
9/15/2022,9/25/2022,10,1,635,193.49
9/15/2022,9/25/2022,10,0,163,208.37
9/15/2022,9/26/2022,11,0,169,147.91
9/15/2022,9/26/2022,11,0,172,166.51
9/15/2022,9/26/2022,11,0,162,186.98
9/15/2022,9/26/2022,11,0,163,186.98
9/15/2022,9/26/2022,11,1,635,179.54
9/15/2022,9/26/2022,11,1,719,179.54
9/15/2022,9/26/2022,11,1,310,186.98
9/15/2022,9/26/2022,11,1,360,186.98
9/15/2022,9/26/2022,11,1,415,186.98
9/15/2022,9/26/2022,11,1,420,186.98
9/15/2022,9/26/2022,11,1,243,186.98
9/15/2022,9/26/2022,11,1,311,186.98
9/15/2022,9/26/2022,11,1,313,186.98
9/15/2022,9/26/2022,11,1,324,186.98
9/15/2022,9/26/2022,11,1,395,186.98
9/15/2022,9/26/2022,11,0,163,310.7
9/15/2022,9/27/2022,12,0,163,82.79
9/15/2022,9/27/2022,12,0,169,82.79
9/15/2022,9/27/2022,12,0,172,82.79
9/15/2022,9/27/2022,12,0,163,110.7
9/15/2022,9/27/2022,12,1,296,110.7
9/15/2022,9/27/2022,12,1,353,110.7
9/15/2022,9/27/2022,12,1,420,110.7
9/15/2022,9/27/2022,12,1,470,110.7
9/15/2022,9/27/2022,12,0,162,133.95
9/15/2022,9/27/2022,12,1,317,133.95
9/15/2022,9/27/2022,12,1,243,133.95
9/15/2022,9/27/2022,12,1,635,179.54
9/15/2022,9/27/2022,12,1,719,179.54
9/15/2022,9/28/2022,13,0,169,82.79
9/15/2022,9/28/2022,13,0,172,82.79
9/15/2022,9/28/2022,13,0,162,110.7
9/15/2022,9/28/2022,13,0,163,110.7
9/15/2022,9/28/2022,13,0,163,110.7
9/15/2022,9/28/2022,13,1,296,110.7
9/15/2022,9/28/2022,13,1,395,110.7
9/15/2022,9/28/2022,13,1,470,110.7
9/15/2022,9/28/2022,13,1,243,157.21
9/15/2022,9/28/2022,13,1,635,179.54
9/15/2022,9/29/2022,14,0,163,105.12
9/15/2022,9/29/2022,14,0,169,105.12
9/15/2022,9/29/2022,14,1,310,105.12
9/15/2022,9/29/2022,14,1,243,105.12
9/15/2022,9/29/2022,14,1,313,105.12
9/15/2022,9/29/2022,14,0,162,128.37
9/15/2022,9/29/2022,14,0,172,166.51
9/15/2022,9/29/2022,14,1,360,199.07
9/15/2022,9/29/2022,14,0,163,208.37
9/15/2022,9/29/2022,14,1,719,251.16
9/15/2022,9/30/2022,15,0,162,105.12
9/15/2022,9/30/2022,15,0,163,128.37
9/15/2022,9/30/2022,15,1,635,160.93
9/15/2022,9/30/2022,15,1,360,171.16
9/15/2022,9/30/2022,15,1,243,171.16
9/15/2022,9/30/2022,15,0,169,185.12
9/15/2022,9/30/2022,15,0,172,208.37
9/15/2022,9/30/2022,15,0,163,310.7
9/16/2022,9/17/2022,1,0,162,186.98
9/16/2022,9/17/2022,1,0,163,186.98
9/16/2022,9/17/2022,1,1,305,186.98
9/16/2022,9/17/2022,1,1,310,186.98
9/16/2022,9/17/2022,1,1,317,186.98
9/16/2022,9/17/2022,1,1,325,186.98
9/16/2022,9/17/2022,1,1,390,186.98
9/16/2022,9/17/2022,1,1,415,186.98
9/16/2022,9/17/2022,1,1,420,186.98
9/16/2022,9/17/2022,1,1,450,186.98
9/16/2022,9/17/2022,1,1,296,186.98
9/16/2022,9/17/2022,1,1,313,186.98
9/16/2022,9/17/2022,1,1,324,186.98
9/16/2022,9/17/2022,1,1,353,186.98
9/16/2022,9/17/2022,1,1,389,186.98
9/16/2022,9/17/2022,1,1,395,186.98
9/16/2022,9/17/2022,1,1,470,186.98
9/16/2022,9/17/2022,1,0,163,208.37
9/16/2022,9/17/2022,1,0,169,208.37
9/16/2022,9/17/2022,1,0,172,208.37
9/16/2022,9/17/2022,1,1,635,240
9/16/2022,9/17/2022,1,1,243,245.58
9/16/2022,9/18/2022,2,0,162,186.98
9/16/2022,9/18/2022,2,0,163,186.98
9/16/2022,9/18/2022,2,1,305,186.98
9/16/2022,9/18/2022,2,1,310,186.98
9/16/2022,9/18/2022,2,1,415,186.98
9/16/2022,9/18/2022,2,1,315,186.98
9/16/2022,9/18/2022,2,0,169,236.28
9/16/2022,9/18/2022,2,0,172,236.28
9/16/2022,9/18/2022,2,1,635,226.04
9/16/2022,9/18/2022,2,0,163,464.19
9/16/2022,9/19/2022,3,0,169,185.12
9/16/2022,9/19/2022,3,0,162,186.98
9/16/2022,9/19/2022,3,0,163,186.98
9/16/2022,9/19/2022,3,1,305,186.98
9/16/2022,9/19/2022,3,1,310,186.98
9/16/2022,9/19/2022,3,1,317,186.98
9/16/2022,9/19/2022,3,1,325,186.98
9/16/2022,9/19/2022,3,1,360,186.98
9/16/2022,9/19/2022,3,1,390,186.98
9/16/2022,9/19/2022,3,1,415,186.98
9/16/2022,9/19/2022,3,1,420,186.98
9/16/2022,9/19/2022,3,1,458,186.98
9/16/2022,9/19/2022,3,1,243,186.98
9/16/2022,9/19/2022,3,1,291,186.98
9/16/2022,9/19/2022,3,1,296,186.98
9/16/2022,9/19/2022,3,1,311,186.98
9/16/2022,9/19/2022,3,1,313,186.98
9/16/2022,9/19/2022,3,1,319,186.98
9/16/2022,9/19/2022,3,1,324,186.98
9/16/2022,9/19/2022,3,1,325,186.98
9/16/2022,9/19/2022,3,1,353,186.98
9/16/2022,9/19/2022,3,1,378,186.98
9/16/2022,9/19/2022,3,1,395,186.98
9/16/2022,9/19/2022,3,1,420,186.98
9/16/2022,9/19/2022,3,1,464,186.98
9/16/2022,9/19/2022,3,1,485,186.98
9/16/2022,9/19/2022,3,1,635,202.79
9/16/2022,9/19/2022,3,1,719,202.79
9/16/2022,9/19/2022,3,0,163,310.7
9/16/2022,9/20/2022,4,0,169,82.79
9/16/2022,9/20/2022,4,0,162,106.05
9/16/2022,9/20/2022,4,0,163,106.05
9/16/2022,9/20/2022,4,1,305,106.05
9/16/2022,9/20/2022,4,1,310,106.05
9/16/2022,9/20/2022,4,1,317,106.05
9/16/2022,9/20/2022,4,1,325,106.05
9/16/2022,9/20/2022,4,1,390,106.05
9/16/2022,9/20/2022,4,1,415,106.05
9/16/2022,9/20/2022,4,1,420,106.05
9/16/2022,9/20/2022,4,1,243,106.05
9/16/2022,9/20/2022,4,1,296,106.05
9/16/2022,9/20/2022,4,1,313,106.05
9/16/2022,9/20/2022,4,1,324,106.05
9/16/2022,9/20/2022,4,1,353,106.05
9/16/2022,9/20/2022,4,1,395,106.05
9/16/2022,9/20/2022,4,1,420,106.05
9/16/2022,9/20/2022,4,1,470,106.05
9/16/2022,9/20/2022,4,0,172,138.6
9/16/2022,9/20/2022,4,1,526,151.63
9/16/2022,9/20/2022,4,1,574,151.63
9/16/2022,9/20/2022,4,1,598,151.63
9/16/2022,9/20/2022,4,1,635,151.63
9/16/2022,9/20/2022,4,1,715,151.63
9/16/2022,9/20/2022,4,1,719,151.63
9/16/2022,9/20/2022,4,0,163,185.12
9/16/2022,9/21/2022,5,0,169,82.79
9/16/2022,9/21/2022,5,0,172,82.79
9/16/2022,9/21/2022,5,0,162,106.05
9/16/2022,9/21/2022,5,0,163,106.05
9/16/2022,9/21/2022,5,0,163,110.7
9/16/2022,9/21/2022,5,1,310,106.05
9/16/2022,9/21/2022,5,1,317,106.05
9/16/2022,9/21/2022,5,1,390,106.05
9/16/2022,9/21/2022,5,1,243,106.05
9/16/2022,9/21/2022,5,1,296,106.05
9/16/2022,9/21/2022,5,1,353,106.05
9/16/2022,9/21/2022,5,1,470,106.05
9/16/2022,9/21/2022,5,1,574,151.63
9/16/2022,9/21/2022,5,1,635,151.63
9/16/2022,9/21/2022,5,1,719,151.63
9/16/2022,9/22/2022,6,0,162,106.05
9/16/2022,9/22/2022,6,0,163,106.05
9/16/2022,9/22/2022,6,1,310,106.05
9/16/2022,9/22/2022,6,1,415,106.05
9/16/2022,9/22/2022,6,1,243,106.05
9/16/2022,9/22/2022,6,1,313,106.05
9/16/2022,9/22/2022,6,1,353,106.05
9/16/2022,9/22/2022,6,0,172,147.91
9/16/2022,9/22/2022,6,1,635,151.63
9/16/2022,9/22/2022,6,1,719,151.63
9/16/2022,9/22/2022,6,0,169,236.28
9/16/2022,9/23/2022,7,1,485,106.05
9/16/2022,9/23/2022,7,0,162,161.86
9/16/2022,9/23/2022,7,1,635,151.63
9/16/2022,9/23/2022,7,1,719,151.63
9/16/2022,9/23/2022,7,0,163,199.07
9/16/2022,9/23/2022,7,0,169,208.37
9/16/2022,9/23/2022,7,0,163,310.7
9/16/2022,9/23/2022,7,0,172,310.7
9/16/2022,9/24/2022,8,0,169,147.91
9/16/2022,9/24/2022,8,0,162,152.56
9/16/2022,9/24/2022,8,1,243,152.56
9/16/2022,9/24/2022,8,1,296,152.56
9/16/2022,9/24/2022,8,1,313,152.56
9/16/2022,9/24/2022,8,1,389,152.56
9/16/2022,9/24/2022,8,1,420,152.56
9/16/2022,9/24/2022,8,1,470,152.56
9/16/2022,9/24/2022,8,0,163,186.98
9/16/2022,9/24/2022,8,1,635,179.54
9/16/2022,9/24/2022,8,1,310,186.98
9/16/2022,9/24/2022,8,1,317,186.98
9/16/2022,9/24/2022,8,1,324,186.98
9/16/2022,9/24/2022,8,0,163,236.28
9/16/2022,9/24/2022,8,0,172,236.28
9/16/2022,9/25/2022,9,0,163,152.56
9/16/2022,9/25/2022,9,0,163,185.12
9/16/2022,9/25/2022,9,0,169,185.12
9/16/2022,9/25/2022,9,0,172,185.12
9/16/2022,9/25/2022,9,0,162,186.98
9/16/2022,9/25/2022,9,1,635,202.79
9/16/2022,9/26/2022,10,0,169,147.91
9/16/2022,9/26/2022,10,0,172,147.91
9/16/2022,9/26/2022,10,0,162,152.56
9/16/2022,9/26/2022,10,0,163,152.56
9/16/2022,9/26/2022,10,1,360,152.56
9/16/2022,9/26/2022,10,1,243,152.56
9/16/2022,9/26/2022,10,1,311,152.56
9/16/2022,9/26/2022,10,1,313,152.56
9/16/2022,9/26/2022,10,1,353,152.56
9/16/2022,9/26/2022,10,1,635,179.54
9/16/2022,9/26/2022,10,1,719,179.54
9/16/2022,9/26/2022,10,0,163,310.7
9/16/2022,9/27/2022,11,2,530,111.63
9/16/2022,9/27/2022,11,0,163,147.91
9/16/2022,9/27/2022,11,0,169,147.91
9/16/2022,9/27/2022,11,0,172,147.91
9/16/2022,9/27/2022,11,0,162,152.56
9/16/2022,9/27/2022,11,0,163,152.56
9/16/2022,9/27/2022,11,1,310,152.56
9/16/2022,9/27/2022,11,1,317,152.56
9/16/2022,9/27/2022,11,1,325,152.56
9/16/2022,9/27/2022,11,1,390,152.56
9/16/2022,9/27/2022,11,1,420,152.56
9/16/2022,9/27/2022,11,1,447,152.56
9/16/2022,9/27/2022,11,1,243,152.56
9/16/2022,9/27/2022,11,1,296,152.56
9/16/2022,9/27/2022,11,1,313,152.56
9/16/2022,9/27/2022,11,1,324,152.56
9/16/2022,9/27/2022,11,1,353,152.56
9/16/2022,9/27/2022,11,1,395,152.56
9/16/2022,9/27/2022,11,1,420,152.56
9/16/2022,9/27/2022,11,1,470,152.56
9/16/2022,9/27/2022,11,1,635,179.54
9/16/2022,9/27/2022,11,1,719,179.54
9/16/2022,9/27/2022,11,1,319,186.98
9/16/2022,9/28/2022,12,0,163,147.91
9/16/2022,9/28/2022,12,0,169,147.91
9/16/2022,9/28/2022,12,0,172,147.91
9/16/2022,9/28/2022,12,0,162,152.56
9/16/2022,9/28/2022,12,0,163,152.56
9/16/2022,9/28/2022,12,1,310,152.56
9/16/2022,9/28/2022,12,1,317,152.56
9/16/2022,9/28/2022,12,1,325,152.56
9/16/2022,9/28/2022,12,1,390,152.56
9/16/2022,9/28/2022,12,1,420,152.56
9/16/2022,9/28/2022,12,1,447,152.56
9/16/2022,9/28/2022,12,1,296,152.56
9/16/2022,9/28/2022,12,1,324,152.56
9/16/2022,9/28/2022,12,1,378,152.56
9/16/2022,9/28/2022,12,1,395,152.56
9/16/2022,9/28/2022,12,1,420,152.56
9/16/2022,9/28/2022,12,1,470,152.56
9/16/2022,9/28/2022,12,1,635,179.54
9/16/2022,9/28/2022,12,1,243,186.98
9/16/2022,9/28/2022,12,1,313,186.98
9/16/2022,9/29/2022,13,0,169,147.91
9/16/2022,9/29/2022,13,0,162,152.56
9/16/2022,9/29/2022,13,0,163,152.56
9/16/2022,9/29/2022,13,1,310,152.56
9/16/2022,9/29/2022,13,1,243,152.56
9/16/2022,9/29/2022,13,1,313,152.56
9/16/2022,9/29/2022,13,0,172,166.51
9/16/2022,9/29/2022,13,1,360,200
9/16/2022,9/29/2022,13,0,163,236.28
9/16/2022,9/29/2022,13,1,635,283.72
9/16/2022,9/30/2022,14,0,162,137.67
9/16/2022,9/30/2022,14,0,163,137.67
9/16/2022,9/30/2022,14,0,169,166.51
9/16/2022,9/30/2022,14,1,635,160.93
9/16/2022,9/30/2022,14,1,719,160.93
9/16/2022,9/30/2022,14,1,313,185.12
9/16/2022,9/30/2022,14,1,360,200
9/16/2022,9/30/2022,14,0,172,208.37
9/16/2022,9/30/2022,14,1,243,200
9/17/2022,9/18/2022,1,0,162,185.12
9/17/2022,9/18/2022,1,0,163,185.12
9/17/2022,9/18/2022,1,1,310,185.12
9/17/2022,9/18/2022,1,1,415,200
9/17/2022,9/18/2022,1,0,172,208.37
9/17/2022,9/18/2022,1,1,635,240
9/17/2022,9/18/2022,1,0,163,464.19
9/17/2022,9/18/2022,1,0,169,464.19
9/17/2022,9/19/2022,2,0,162,161.86
9/17/2022,9/19/2022,2,0,163,161.86
9/17/2022,9/19/2022,2,1,325,161.86
9/17/2022,9/19/2022,2,1,360,161.86
9/17/2022,9/19/2022,2,1,390,161.86
9/17/2022,9/19/2022,2,1,458,161.86
9/17/2022,9/19/2022,2,1,296,161.86
9/17/2022,9/19/2022,2,1,324,161.86
9/17/2022,9/19/2022,2,1,325,161.86
9/17/2022,9/19/2022,2,1,378,161.86
9/17/2022,9/19/2022,2,1,395,161.86
9/17/2022,9/19/2022,2,1,420,161.86
9/17/2022,9/19/2022,2,1,485,161.86
9/17/2022,9/19/2022,2,0,169,185.12
9/17/2022,9/19/2022,2,1,317,200
9/17/2022,9/19/2022,2,1,635,202.79
9/17/2022,9/19/2022,2,1,719,202.79
9/17/2022,9/19/2022,2,1,243,245.58
9/17/2022,9/19/2022,2,0,163,310.7
9/17/2022,9/20/2022,3,0,162,161.86
9/17/2022,9/20/2022,3,0,163,161.86
9/17/2022,9/20/2022,3,1,305,161.86
9/17/2022,9/20/2022,3,1,310,161.86
9/17/2022,9/20/2022,3,1,317,161.86
9/17/2022,9/20/2022,3,1,325,161.86
9/17/2022,9/20/2022,3,1,390,161.86
9/17/2022,9/20/2022,3,1,415,161.86
9/17/2022,9/20/2022,3,1,420,161.86
9/17/2022,9/20/2022,3,1,447,161.86
9/17/2022,9/20/2022,3,1,243,161.86
9/17/2022,9/20/2022,3,1,296,161.86
9/17/2022,9/20/2022,3,1,313,161.86
9/17/2022,9/20/2022,3,1,324,161.86
9/17/2022,9/20/2022,3,1,353,161.86
9/17/2022,9/20/2022,3,1,378,161.86
9/17/2022,9/20/2022,3,1,395,161.86
9/17/2022,9/20/2022,3,1,420,161.86
9/17/2022,9/20/2022,3,1,470,161.86
9/17/2022,9/20/2022,3,0,163,185.12
9/17/2022,9/20/2022,3,0,169,185.12
9/17/2022,9/20/2022,3,0,172,185.12
9/17/2022,9/20/2022,3,1,635,202.79
9/17/2022,9/20/2022,3,1,719,202.79
9/17/2022,9/21/2022,4,0,162,161.86
9/17/2022,9/21/2022,4,0,163,161.86
9/17/2022,9/21/2022,4,1,305,161.86
9/17/2022,9/21/2022,4,1,310,161.86
9/17/2022,9/21/2022,4,1,317,161.86
9/17/2022,9/21/2022,4,1,325,161.86
9/17/2022,9/21/2022,4,1,390,161.86
9/17/2022,9/21/2022,4,1,415,161.86
9/17/2022,9/21/2022,4,1,420,161.86
9/17/2022,9/21/2022,4,1,447,161.86
9/17/2022,9/21/2022,4,1,243,161.86
9/17/2022,9/21/2022,4,1,296,161.86
9/17/2022,9/21/2022,4,1,313,161.86
9/17/2022,9/21/2022,4,1,324,161.86
9/17/2022,9/21/2022,4,1,353,161.86
9/17/2022,9/21/2022,4,1,395,161.86
9/17/2022,9/21/2022,4,1,420,161.86
9/17/2022,9/21/2022,4,1,470,161.86
9/17/2022,9/21/2022,4,0,163,185.12
9/17/2022,9/21/2022,4,0,169,185.12
9/17/2022,9/21/2022,4,0,172,185.12
9/17/2022,9/21/2022,4,1,635,202.79
9/17/2022,9/21/2022,4,1,719,202.79
9/17/2022,9/22/2022,5,0,162,161.86
9/17/2022,9/22/2022,5,0,163,161.86
9/17/2022,9/22/2022,5,1,310,161.86
9/17/2022,9/22/2022,5,1,415,161.86
9/17/2022,9/22/2022,5,1,243,161.86
9/17/2022,9/22/2022,5,1,311,161.86
9/17/2022,9/22/2022,5,1,313,161.86
9/17/2022,9/22/2022,5,1,353,161.86
9/17/2022,9/22/2022,5,1,420,161.86
9/17/2022,9/22/2022,5,1,485,161.86
9/17/2022,9/22/2022,5,0,169,185.12
9/17/2022,9/22/2022,5,0,172,185.12
9/17/2022,9/22/2022,5,1,635,202.79
9/17/2022,9/22/2022,5,1,360,245.58
9/17/2022,9/23/2022,6,1,485,124.65
9/17/2022,9/23/2022,6,0,163,143.26
9/17/2022,9/23/2022,6,0,169,185.12
9/17/2022,9/23/2022,6,1,635,179.54
9/17/2022,9/23/2022,6,0,162,245.58
9/17/2022,9/23/2022,6,1,296,245.58
9/17/2022,9/23/2022,6,0,163,310.7
9/17/2022,9/23/2022,6,0,172,310.7
9/17/2022,9/24/2022,7,0,162,124.65
9/17/2022,9/24/2022,7,0,163,124.65
9/17/2022,9/24/2022,7,1,243,124.65
9/17/2022,9/24/2022,7,1,296,124.65
9/17/2022,9/24/2022,7,1,313,124.65
9/17/2022,9/24/2022,7,1,353,124.65
9/17/2022,9/24/2022,7,1,389,124.65
9/17/2022,9/24/2022,7,1,420,124.65
9/17/2022,9/24/2022,7,1,470,124.65
9/17/2022,9/24/2022,7,0,169,147.91
9/17/2022,9/24/2022,7,1,635,179.54
9/17/2022,9/24/2022,7,0,163,236.28
9/17/2022,9/24/2022,7,0,172,236.28
9/17/2022,9/25/2022,8,0,163,124.65
9/17/2022,9/25/2022,8,0,162,143.26
9/17/2022,9/25/2022,8,0,169,185.12
9/17/2022,9/25/2022,8,0,172,185.12
9/17/2022,9/25/2022,8,1,719,193.49
9/17/2022,9/25/2022,8,0,163,208.37
9/17/2022,9/25/2022,8,1,360,245.58
9/17/2022,9/25/2022,8,1,635,263.25
9/17/2022,9/26/2022,9,0,162,124.65
9/17/2022,9/26/2022,9,0,163,124.65
9/17/2022,9/26/2022,9,1,360,124.65
9/17/2022,9/26/2022,9,1,243,124.65
9/17/2022,9/26/2022,9,1,311,124.65
9/17/2022,9/26/2022,9,1,313,124.65
9/17/2022,9/26/2022,9,0,169,147.91
9/17/2022,9/26/2022,9,0,172,147.91
9/17/2022,9/26/2022,9,1,635,179.54
9/17/2022,9/26/2022,9,1,719,179.54
9/17/2022,9/26/2022,9,0,163,310.7
9/17/2022,9/27/2022,10,2,530,111.63
9/17/2022,9/27/2022,10,0,162,124.65
9/17/2022,9/27/2022,10,0,163,124.65
9/17/2022,9/27/2022,10,1,317,124.65
9/17/2022,9/27/2022,10,1,325,124.65
9/17/2022,9/27/2022,10,1,390,124.65
9/17/2022,9/27/2022,10,1,243,124.65
9/17/2022,9/27/2022,10,1,296,124.65
9/17/2022,9/27/2022,10,1,313,124.65
9/17/2022,9/27/2022,10,1,319,124.65
9/17/2022,9/27/2022,10,1,324,124.65
9/17/2022,9/27/2022,10,1,353,124.65
9/17/2022,9/27/2022,10,1,395,124.65
9/17/2022,9/27/2022,10,1,420,124.65
9/17/2022,9/27/2022,10,1,470,124.65
9/17/2022,9/27/2022,10,0,163,147.91
9/17/2022,9/27/2022,10,0,169,147.91
9/17/2022,9/27/2022,10,0,172,147.91
9/17/2022,9/27/2022,10,1,635,179.54
9/17/2022,9/27/2022,10,1,719,179.54
9/17/2022,9/28/2022,11,0,162,124.65
9/17/2022,9/28/2022,11,0,163,124.65
9/17/2022,9/28/2022,11,1,310,124.65
9/17/2022,9/28/2022,11,1,325,124.65
9/17/2022,9/28/2022,11,1,390,124.65
9/17/2022,9/28/2022,11,1,420,124.65
9/17/2022,9/28/2022,11,1,243,124.65
9/17/2022,9/28/2022,11,1,296,124.65
9/17/2022,9/28/2022,11,1,313,124.65
9/17/2022,9/28/2022,11,1,324,124.65
9/17/2022,9/28/2022,11,1,353,124.65
9/17/2022,9/28/2022,11,1,378,124.65
9/17/2022,9/28/2022,11,1,395,124.65
9/17/2022,9/28/2022,11,1,420,124.65
9/17/2022,9/28/2022,11,1,470,124.65
9/17/2022,9/28/2022,11,0,163,147.91
9/17/2022,9/28/2022,11,0,169,147.91
9/17/2022,9/28/2022,11,0,172,147.91
9/17/2022,9/28/2022,11,1,635,179.54
9/17/2022,9/29/2022,12,0,162,124.65
9/17/2022,9/29/2022,12,0,163,124.65
9/17/2022,9/29/2022,12,1,360,124.65
9/17/2022,9/29/2022,12,1,243,124.65
9/17/2022,9/29/2022,12,1,313,124.65
9/17/2022,9/29/2022,12,0,169,166.51
9/17/2022,9/29/2022,12,0,172,185.12
9/17/2022,9/29/2022,12,0,163,208.37
9/17/2022,9/29/2022,12,1,635,217.68
9/17/2022,9/30/2022,13,0,162,124.65
9/17/2022,9/30/2022,13,0,163,124.65
9/17/2022,9/30/2022,13,0,169,166.51
9/17/2022,9/30/2022,13,1,313,161.86
9/17/2022,9/30/2022,13,1,360,200
9/17/2022,9/30/2022,13,1,635,193.49
9/17/2022,9/30/2022,13,1,719,193.49
9/17/2022,9/30/2022,13,0,172,208.37
9/17/2022,9/30/2022,13,1,243,200
9/17/2022,9/30/2022,13,0,163,310.7
9/18/2022,9/19/2022,1,0,162,185.12
9/18/2022,9/19/2022,1,0,163,185.12
9/18/2022,9/19/2022,1,1,317,185.12
9/18/2022,9/19/2022,1,1,360,185.12
9/18/2022,9/19/2022,1,1,390,185.12
9/18/2022,9/19/2022,1,1,420,185.12
9/18/2022,9/19/2022,1,1,458,185.12
9/18/2022,9/19/2022,1,1,296,185.12
9/18/2022,9/19/2022,1,1,324,185.12
9/18/2022,9/19/2022,1,1,378,185.12
9/18/2022,9/19/2022,1,1,395,185.12
9/18/2022,9/19/2022,1,0,169,208.37
9/18/2022,9/19/2022,1,1,635,240
9/18/2022,9/19/2022,1,1,719,240
9/18/2022,9/19/2022,1,0,163,310.7
9/18/2022,9/19/2022,1,0,172,464.19
9/18/2022,9/20/2022,2,0,163,161.86
9/18/2022,9/20/2022,2,1,305,161.86
9/18/2022,9/20/2022,2,1,310,161.86
9/18/2022,9/20/2022,2,1,317,161.86
9/18/2022,9/20/2022,2,1,325,161.86
9/18/2022,9/20/2022,2,1,390,161.86
9/18/2022,9/20/2022,2,1,415,161.86
9/18/2022,9/20/2022,2,1,420,161.86
9/18/2022,9/20/2022,2,1,447,161.86
9/18/2022,9/20/2022,2,1,243,161.86
9/18/2022,9/20/2022,2,1,296,161.86
9/18/2022,9/20/2022,2,1,313,161.86
9/18/2022,9/20/2022,2,1,324,161.86
9/18/2022,9/20/2022,2,1,324,161.86
9/18/2022,9/20/2022,2,1,353,161.86
9/18/2022,9/20/2022,2,1,378,161.86
9/18/2022,9/20/2022,2,1,395,161.86
9/18/2022,9/20/2022,2,1,420,161.86
9/18/2022,9/20/2022,2,1,470,161.86
9/18/2022,9/20/2022,2,0,163,185.12
9/18/2022,9/20/2022,2,0,169,185.12
9/18/2022,9/20/2022,2,0,172,185.12
9/18/2022,9/20/2022,2,1,635,202.79
9/18/2022,9/20/2022,2,1,719,202.79
9/18/2022,9/21/2022,3,0,163,161.86
9/18/2022,9/21/2022,3,1,305,161.86
9/18/2022,9/21/2022,3,1,310,161.86
9/18/2022,9/21/2022,3,1,317,161.86
9/18/2022,9/21/2022,3,1,325,161.86
9/18/2022,9/21/2022,3,1,390,161.86
9/18/2022,9/21/2022,3,1,415,161.86
9/18/2022,9/21/2022,3,1,420,161.86
9/18/2022,9/21/2022,3,1,447,161.86
9/18/2022,9/21/2022,3,1,243,161.86
9/18/2022,9/21/2022,3,1,296,161.86
9/18/2022,9/21/2022,3,1,313,161.86
9/18/2022,9/21/2022,3,1,324,161.86
9/18/2022,9/21/2022,3,1,353,161.86
9/18/2022,9/21/2022,3,1,395,161.86
9/18/2022,9/21/2022,3,1,420,161.86
9/18/2022,9/21/2022,3,1,470,161.86
9/18/2022,9/21/2022,3,0,163,185.12
9/18/2022,9/21/2022,3,0,169,185.12
9/18/2022,9/21/2022,3,0,172,185.12
9/18/2022,9/21/2022,3,1,635,202.79
9/18/2022,9/21/2022,3,1,719,202.79
9/18/2022,9/22/2022,4,0,162,161.86
9/18/2022,9/22/2022,4,1,310,161.86
9/18/2022,9/22/2022,4,1,317,161.86
9/18/2022,9/22/2022,4,1,415,161.86
9/18/2022,9/22/2022,4,1,243,161.86
9/18/2022,9/22/2022,4,1,291,161.86
9/18/2022,9/22/2022,4,1,311,161.86
9/18/2022,9/22/2022,4,1,313,161.86
9/18/2022,9/22/2022,4,1,353,161.86
9/18/2022,9/22/2022,4,1,420,161.86
9/18/2022,9/22/2022,4,1,464,161.86
9/18/2022,9/22/2022,4,0,172,185.12
9/18/2022,9/22/2022,4,1,360,200
9/18/2022,9/22/2022,4,1,635,202.79
9/18/2022,9/22/2022,4,0,169,310.7
9/18/2022,9/23/2022,5,0,162,161.86
9/18/2022,9/23/2022,5,0,163,161.86
9/18/2022,9/23/2022,5,1,485,161.86
9/18/2022,9/23/2022,5,0,169,185.12
9/18/2022,9/23/2022,5,1,635,202.79
9/18/2022,9/23/2022,5,1,719,202.79
9/18/2022,9/23/2022,5,0,172,236.28
9/18/2022,9/23/2022,5,0,163,310.7
